longitude,latitude,alignment
-95.5522823,30.6795741,republican
-99.568879,39.664328,republican
-81.560742,35.947401,republican
-91.0902393,43.8890516,democrat
-88.200057,32.597481,democrat
-104.755547,37.125298,democrat
-92.444626,34.895526,republican
-89.111993,32.643921,republican
-87.584668,40.826919,republican
-91.168801,40.401318,republican
-94.5927451,31.5970503,republican
-77.857532,35.805554,republican
-89.951962,30.410022,republican
-90.747978,39.78247,republican
-80.264821,34.992286,democrat
-79.0517794,38.1673174,democrat
-99.9779922,31.8282551,republican
-82.94987,32.85543,republican
-79.806215,35.709915,republican
-89.067113,45.2728122,republican
-96.263238,43.669587,republican
-78.279166,39.2127031,republican
-93.493347,42.070024,republican
-93.373157,44.90414,democrat
-91.887368,36.774369,republican
-107.050863,37.202395,republican
-80.079637,26.458903,republican
-92.620355,44.427157,republican
-91.5015,29.79604,republican
-87.301094,33.791558,republican
-120.371585,44.163054,republican
-102.8149372,34.0349194,republican
-94.3491,38.241174,republican
-112.5703083,42.1628627,republican
-79.615063,33.833497,democrat
-78.516218,42.116168,republican
-75.49685,40.68621,republican
-82.537169,27.335023,republican
-83.978701,43.699711,republican
-106.288482,35.849514,democrat
-77.1580317,38.8708083,democrat
-93.187614,36.969739,republican
-97.486815,35.590051,republican
-121.8828175,48.8107819,democrat
-104.5361902,43.8397865,republican
-71.20156,43.867774,republican
-87.760619,39.002787,republican
-74.337322,42.655569,republican
-81.173505,41.499322,republican
-97.6563925,33.2139213,republican
-94.900576,46.066569,republican
-97.617774,43.600692,republican
-82.897376,30.714008,republican
-73.19288,42.51258,democrat
-97.088945,41.57496,republican
-97.486815,35.590051,republican
-97.143103,40.175736,republican
-93.842187,45.451864,republican
-75.651466,39.592895,democrat
-98.7047316,27.0065425,democrat
-89.271736,35.478969,republican
-121.7304882,48.0074736,democrat
-85.4450289,35.6793776,republican
-97.42254,37.91668,republican
-106.329248,40.663432,republican
-81.0639347,36.9118401,republican
-94.763087,39.115384,democrat
-104.505121,39.208967,republican
-94.4479626,33.4198886,republican
-89.703807,34.030666,republican
-87.8252756,36.5092672,republican
-84.941897,37.179794,republican
-102.2592314,34.4952536,republican
-97.486815,35.590051,republican
-101.0452671,31.8151416,republican
-84.762138,33.352897,republican
-82.003657,26.906396,republican
-96.176851,44.999826,republican
-87.939683,42.375121,republican
-92.444626,34.895526,republican
-81.75871,35.32901,republican
-74.681042,40.326533,democrat
-88.678214,31.642503,republican
-86.3119998,36.1466658,republican
-84.338325,31.37168,democrat
-92.603592,40.190666,republican
-86.178564,31.540718,democrat
-89.907024,32.286535,republican
-81.5684129,37.1236041,republican
-77.36941,34.686905,republican
-99.8606106,32.7135946,republican
-119.358352,34.330829,democrat
-101.9104355,35.8156121,republican
-109.242323,33.238872,republican
-93.493347,42.070024,republican
-81.855048,41.109975,republican
-82.013803,39.339279,democrat
-80.7297289,37.0580572,republican
-93.740797,32.059248,republican
-82.73829,38.074453,republican
-103.364016,47.007044,republican
-89.74399,40.995593,republican
-90.10037,35.807575,republican
-76.030909,42.439578,republican
-83.75653,31.920268,republican
-96.3497772,30.6993189,republican
-98.8630896,32.2978594,republican
-111.940542,45.85076,republican
-88.798865,39.384917,republican
-103.950162,41.929379,republican
-102.5983118,34.9323974,republican
-91.3040313,44.7257643,democrat
-80.693315,41.700536,republican
-81.607647,35.049796,republican
-92.903849,45.505444,republican
-77.602742,35.917077,democrat
-114.773963,42.907488,republican
-93.850014,37.733655,republican
-109.87831,32.931828,republican
-91.975677,29.972705,republican
-89.436592,38.885924,republican
-93.493347,42.070024,republican
-99.951248,45.015511,republican
-99.3884839,30.045717,republican
-82.483447,39.490342,republican
-103.521263,46.205537,republican
-98.847065,42.911492,republican
-90.543681,38.25763,republican
-82.623371,30.221651,republican
-85.10496,36.277567,democrat
-99.718351,42.87548,republican
-80.656402,32.849386,republican
-85.894873,42.539295,republican
-94.6181177,31.2544545,republican
-101.2855737,33.5778818,republican
-80.7439791,36.7365816,republican
-115.014398,36.21413,democrat
-105.486764,40.658093,democrat
-95.827149,41.688584,republican
-118.409477,40.439639,republican
-101.644449,41.194245,republican
-98.130432,37.596364,republican
