longitude,latitude,alignment
-90.613464,40.156905,republican
-90.477771,39.637002,republican
-88.798865,39.384917,republican
-89.74399,40.995593,republican
-89.665994,42.349726,republican
-89.51626,40.508074,republican
-88.525091,42.222569,republican
-87.58891,39.58115,republican
-87.839167,38.445821,republican
-89.98957,42.4964,republican
-89.40731,40.70365,republican
-88.27063,41.95114,republican
-89.34814,39.25644,republican
-89.911005,41.750673,republican
-89.949846,42.278073,democrat
-89.763983,38.985602,republican
-89.24122,42.26613,democrat
-89.028132,40.846701,republican
-84.936134,40.74573,republican
-85.071791,41.091909,republican
-85.897999,39.205843,republican
-87.314786,40.600939,republican
-85.32373,40.472672,republican
-86.469014,40.050892,republican
-86.230121,39.195113,republican
-86.565141,40.58498,republican
-86.355169,40.753799,republican
-85.711122,38.476217,republican
-87.115858,39.393928,republican
-87.458654,39.746685,republican
-86.397212,38.845885,republican
-87.076943,38.69609,republican
-84.975868,39.140897,republican
-84.93785,40.81911,republican
-85.002697,41.39676,republican
-85.399262,40.227543,republican
-86.777335,38.439461,republican
-85.937024,41.71873,republican
-86.397219,39.931153,republican
-85.911847,38.318081,republican
-87.198005,40.298678,republican
-86.068718,39.469172,republican
-86.26278,40.94726,republican
-87.580523,38.317398,republican
-85.654946,40.515758,republican
-86.900174,38.894879,republican
-84.897465,41.572304,republican
-85.77315,39.822529,republican
-86.103766,38.186454,republican
-86.14832,39.608102,republican
-85.397363,39.929591,republican
-86.114118,40.483537,republican
-85.489225,40.842697,republican
-86.042516,38.911957,republican
-86.929481,38.360357,republican
-85.002331,40.434956,republican
-86.590003,40.279481,republican
-85.628103,38.996229,republican
-87.745861,38.277823,republican
-86.608249,41.280907,republican
-85.861575,41.244293,republican
-85.387208,41.655135,republican
-87.374337,41.472247,democrat
-86.73764,41.537585,republican
-86.025261,39.838652,republican
-85.420605,38.804552,republican
-85.629225,40.599427,democrat
-87.18779,39.8481,republican
-87.665531,37.926457,republican
-86.106432,40.61466,republican
-84.919164,40.709518,democrat
-87.04612,38.66255,republican
-86.447457,39.482646,republican
-87.147014,40.203459,republican
-85.417271,41.404679,republican
-84.964299,38.940527,republican
-85.157338,39.624084,republican
-86.838845,39.317339,republican
-86.849449,39.016158,republican
-87.218637,41.027259,republican
-86.481946,40.124206,republican
-87.0742,41.615594,republican
-87.868653,38.027614,republican
-86.658343,40.975318,republican
-86.853373,39.665548,republican
-84.9758,40.266155,republican
-86.66029,41.100596,republican
-85.466529,39.622362,republican
-87.665531,37.926457,democrat
-85.55693,41.733662,republican
-87.339778,41.191734,republican
-86.756423,39.313258,republican
-86.644636,41.284479,republican
-85.002405,41.643467,republican
-87.419003,39.084199,republican
-85.029681,38.825855,republican
-86.12282,41.215971,republican
-86.063107,40.311418,republican
-87.434741,38.465325,republican
-87.586166,38.02007,republican
-87.462071,39.854045,republican
-87.537245,39.287261,republican
-85.791823,40.801867,republican
-85.468798,40.712066,republican
-87.272049,38.097728,republican
-87.121505,38.689503,republican
-85.006735,39.863091,republican
-86.111104,40.732263,republican
-86.864293,40.75095,republican
-85.501892,41.136426,republican
-94.633805,41.439109,republican
-93.493347,42.070024,republican
-91.382751,43.274964,republican
-92.873062,40.744249,republican
-94.918652,41.704535,republican
-94.35829,40.70332,republican
-92.379816,42.491197,democrat
-93.904897,42.0425,republican
-92.394904,42.773314,republican
-91.838666,42.470328,republican
-95.141432,42.741522,republican
-93.493347,42.070024,republican
-94.643602,42.386061,republican
-94.8338,42.042547,republican
-94.521205,41.576333,republican
-92.506291,41.219972,republican
-93.228297,43.146621,republican
-95.574297,42.721535,republican
-92.495182,43.033864,republican
-93.493347,42.070024,republican
-93.447953,40.634202,republican
-91.323576,42.840985,republican
-90.301599,41.899176,republican
-95.38909,42.043119,republican
-93.245092,41.235597,republican
-93.493347,42.070024,republican
-93.831719,40.743001,republican
-91.311248,42.476609,republican
-93.572173,41.672687,republican
-95.196057,43.389611,republican
-90.6963,42.545412,republican
-93.493347,42.070024,republican
-91.8084,42.885443,republican
-92.77932,43.136067,republican
-91.574197,40.660783,republican
-92.467531,41.227386,republican
-94.4005864,42.0182893,republican
-94.984159,41.142675,republican
-94.501272,41.683573,republican
-92.95896,41.189953,republican
-95.372891,41.389941,republican
-92.475461,42.847479,republican
-95.827149,41.688584,republican
-93.493347,42.070024,republican
-93.493347,42.070024,republican
-94.207763,42.775833,republican
-93.493347,42.070024,republican
-93.493347,42.070024,republican
-90.574582,42.164226,republican
-93.493347,42.070024,republican
-94.372586,42.007323,republican
-91.590529,41.670668,democrat
-93.493347,42.070024,republican
-91.38126,40.3906,republican
-91.134592,41.010591,republican
-93.493347,42.070024,republican
-93.748889,40.740697,democrat
-93.493347,42.070024,republican
-93.492145,41.004925,republican
-93.493347,42.070024,republican
-94.015184,41.330622,republican
-92.636366,41.330797,republican
-91.573963,42.056938,republican
